ID_Numero,Pergunta_Paciente,Parte_Distorcida,Distorcao_Dominante,Distorcao_Secundaria
1207,"Eu tenho ansiedade severa, mas eu sinto que eu tenho muitos sintomas. — De vez em quando, eu instalo um aplicativo para poder cantar, e eu nunca uso a câmera. Eu me frustrava com o meu aplicativo porque eu sempre reiniciei a canção ao redor de algumas letras. Isto também é irritante porque não importa a quantidade de água que eu consumo, eu sinto que eu tenho um pouco de puxar, eu sinto que os meus filhos estão secos, e (eu acredito) interfere com o meu canto. Sempre que eu abro o meu microfone. Eu posso sentir que minha garganta está seca, e isso acontece ESPECIALMENTE antes, e durante uma conversa. Isso não importa a quantidade de água que eu tenho, mas eu sinto que os meus filhos estão secos, porque eu não me sinto satisfeito — mas normalmente, eu estou muito DEHYDRATED! — e eu ABSOLUTY, NECESSO consumir mais líquidos, mas nunca me sinto a sede a menos que eu coma algo, mas eu sinto que eu tenho um pouco de puxar.","Não importa a quantidade de água que eu consome, porque eu não me sinto satisfeito — mas, normalmente, estou muito DESHIDRADO! — e eu SUSSEMENTE, NECESSÁRIO consumir mais líquidos, mas nunca sinto sede a menos que eu coma algo, mas eu simplesmente coma muitas coisas (que são processadas!) Eu tentei me livrar deste vício, mas isso significaria cortar todas as coisas processadas, porque eu não poderia lidar com isso de outra forma.",Pensamento_tudo_ou_nada,Sem distorcao
1208,"Do EUA: Olá! Eu vou dar algumas informações de fundo a fim de dar uma visão da minha situação atual. Quando eu tinha 4 ou 5, fui diagnosticado com o autismo de fronteiras (traços autísticos) porque eu tinha problemas de comunicação, comportamento e sensoriais que eram autísticos/AspergerÕs em sabor, mas não alcançou a barra para um diagnóstico. Através da fala e terapia ocupacional, eu fui bem sucedido em superar esses sintomas, e tive uma vida bem sucedida e desigual, tendo formado tanto o ensino médio como a faculdade e formando muitas amizades ao longo do caminho.",Nenhuma,Sem distorcao,Sem distorcao
1209,"Sou mãe de três crianças menores de seis anos. Não estou feliz com a forma como me comporto ou trato os meus filhos. Fico zangado muito rapidamente com eles, grito o tempo todo e os abuso verbalmente dizendo coisas horríveis a eles e passando pela borda com eles.",Nenhuma,Sem distorcao,Sem distorcao
1210,"Da Austrália: Obrigado por ler isso. Eu me encontro com um tipo único de pensamento por um longo tempo (até alguns anos) que encontra a inutilidade final em conquistas na vida e, portanto, vivenciando uma falta significativa de interesse em assuntos de vida.","Eu me encontro com um tipo único de pensamento por um longo tempo (uns anos agora) que encontra a inutilidade final em conquistas na vida e, portanto, vivenciando uma falta significativa de interesse em assuntos de vida.",Supergeneralizacao,Sem distorcao
1211,"Quando eu era mais jovem, eu tinha apenas 12 anos e meio de idade. Eu fiz algo terrível para minha irmã mais nova, que tinha 5 anos de idade. Eu perguntei-lhe se ela queria fazer atividades sexuais. Eu também não me aproximei dela desse jeito. Quando eu era uma criança muito jovem, eu usei para ficar com problemas por parte de meus pais de me tocar. Onde foi quando meus pais usaram esta palavra para descrever minha ação em uma língua diferente. Portanto, foi assim que eu me aproximei de minha irmã para perguntar a ela. Eu postei em outros fóruns em diferentes sites como Yahoo e PsychForum. Eles disseram que era uma forma de molestia ou agressão sexual. Eu realmente queria pedir-lhe o consentimento. No entanto, pensando sobre isso, eu não acho que conta — ela tinha apenas 5 anos de idade. Eu realmente penso que era uma forma de agressão se aproximando dela.","Sinto que estou sem opções e estou preocupado com a minha irmã mais nova do que ela vai pensar sobre a situação no futuro. Não sei por que cometi essas ações minhas, mas acredito que o bullying e assistir vídeos inadequados desempenharam um papel. Lembro- me de ser constantemente intimidado na escola e ter tentado caber na multidão. Não quero culpar ninguém ou o meu entorno pelo incidente.",Leitura_mental,Personalizacao
1212,"A partir dos EUA: eu tinha cerca de 5 anos quando comecei a alucinar. Começou sempre audivelmente. Seriam muitas vozes, de uma só vez. Eu não conseguia perceber quaisquer palavras, mas elas pareciam zangadas. Começaria bastante, então ficaria mais alto, ficaria mais quieto novamente e ficaria ainda mais alto a cada repetição, até que fosse tão alto, eu notaria marcas de unhas na minha cabeça de apertar tão apertado. Durante tudo isso, os visuais começariam. Eu podia ver as minhas persianas se movendo, a respiração do chão, as paredes ficariam vermelhas, em um design de placas e começaria a chorar como sangue. Finalmente, as paredes começariam a cair em mim. Lembro- me de estar tão assustada, eu tentaria gritar pelos meus pais, mas eu não conseguia obter um som. Eu estava, de certa forma, paralisado. Os episódios durou talvez cerca de de de dez minutos e persistiria nesta intensidade por cerca de 4 anos.",Nenhuma,Sem distorcao,Sem distorcao
1213,"P. As alucinações são de alguma forma uma projeção da mente inconsciente ou subconsciente? Para afirmar um problema que ocorreu na minha própria família, quando um membro da família foi submetido a uma cirurgia, os seus níveis de sódio diminuíram. Ela é um dos raros casos em que níveis baixos de sódio induze hiperatividade e alucinações. Embora tenhamos sido informados que a razão para o seu comportamento está enraizada em causas biológicas e mudanças, gostaria de saber o impacto de tais alterações na mente subconsciente e se há alguma informação desconhecidamente projetada pelo indivíduo através de alucinações. O membro da família acima mencionado, pós- cirurgia, olhou para um fã e começou a repreender como se fosse uma pessoa. No entanto, quando perguntou o que/ quem ela estava repreendendo, ela respondeu dizendo que estava repreendendo o próprio fã.",Nenhuma,Sem distorcao,Sem distorcao
1214,"A minha esposa tem visto o mesmo psiquiatra por mais de oito anos. Agora a acompanho desde que ela não sabe por que ela ainda vai a ele e não se lembra do que ele diz na sessão. Ela tem muitas marcas de Alzheimer no início do estágio (cerca de 18 meses) mas tem estado em Celexa por muitos anos para depressão e vê-lo apenas para ser monitorado. Ela não quer ser testada para deficiência cognitiva ou tomar drogas – não vê propósito. Tem dificuldade em se articular/expressar e realmente odeia ser interrogada agora. Ela obsessa sempre que digo que sua nomeação está chegando. Algum conselho sobre como diminuir seu medo de ser questionada e/ou testada? Sinto-me bastante presa – a psiquiatra está sendo ética para monitorar sua dosagem Celexa, mas eu não sei como ajudá-la, e ele não tem nenhum conselho até agora. Ela sabe que ela tem problemas de memória e não está em negação – ela só quer evitar fazer qualquer coisa a respeito dela.",Ela sabe que tem problemas de memória e não está em negação – ela só quer evitar fazer alguma coisa sobre isso.,Leitura_mental,Sem distorcao
1215,"Oi, eu acabei de ir ao médico hoje e fui prescrito Depakote para Transtorno Bipolar. Ainda não tomei os remédios, depois de ter preenchido a prescrição, li o inserto que a farmácia fornece com o medicamento e fiquei um pouco chocado. Ele lista os efeitos colaterais que me assustam. Nos últimos 2 anos eu passei de pesar cerca de 150 libras. para 215 libras. Eu li que o ganho de peso é um efeito secundário com este medicamento. Também li sobre a falha hepática na perda de cabelo, bem como muitos outros efeitos colaterais. Enquanto eu percebo que os efeitos colaterais podem não afetar a todos, que é uma chance que eu apenas quero tomar.",Nenhuma,Sem distorcao,Sem distorcao
1216,"Eu tenho 22 anos e minha irmã tem 25 anos. Crescendo, minha irmã sempre se ressentiu comigo, ela me insultou ao longo da minha vida, até mesmo publicamente me envergonhando no Facebook e no Twitter regularmente. Ela fala comigo em todas as conversas e faz escavações desagradáveis qualquer chance que ela recebe e não se segura na frente dos meus pais.","Crescendo, minha irmã sempre se ressentiu comigo, ela me intimidava ao longo da minha vida, até mesmo publicamente me envergonhando no Facebook e no Twitter regularmente. Ela fala comigo em todas as conversas e faz escavações desagradáveis qualquer chance que ela recebe e não se segura na frente dos meus pais.",Supergeneralizacao,Sem distorcao
1217,"Eu tive uma infância altamente traumática de abuso emocional, sufocando, e negligenciando às mãos de um pai absorvente de substâncias. Eu também fui molestado através da minha fralda por crianças mais velhas como um bebê. Eu acredito que estes levaram ao desenvolvimento do meu distúrbio grave, crônico e OCD. Eu digo tudo isso para o contexto, não como uma desculpa. Como criança, eu tive pensamentos violentos e sexualmente desviados, assim como o PGAD em conjunto com eles. Eu os odiei e tentei nada fazer com eles, mas estava convencido de que eu era malvado em casa. Eles me deixaram cair em casa. Quando a terapia me ajudou a perceber que eram meus pensamentos, mas os considerou inofensivos. No entanto, como adolescente, eu decidi que esses pensamentos eram inevitáveis e comecei a deixar os cenários horriculares brincarem na minha cabeça em vez de rejeitar-los e masturbá-los a alguns deles.","Eu não sei se posso dizer ao meu terapeuta, mas ele está me comendo vivo. Eu não sei se essas instâncias contam legalmente como indecência para um menor.",Maximizacao,Sem distorcao
1218,"De Dubai: Minha mãe morreu há cerca de 2 anos, mas mesmo antes disso eu estava sempre deprimido até onde eu me lembro. Mas desde que ela morreu eu não me sinto como eu mesmo, agora estou digitando essas mensagens, mas sinto como se outra pessoa estivesse fazendo isso por mim, e eu estou num canto minúsculo em algum lugar esperando por alguém me ajudar a sair.","Minha mãe morreu há cerca de 2 anos, mas mesmo antes disso eu estava sempre deprimido até onde me lembro.",Supergeneralizacao,Sem distorcao
1219,"Oi. Então eu fui diagnosticado com Bipolar cerca de 5 anos atrás. Eu não tenho sido medicado em um tempo devido ao fato de que eu não tenho os fundos para encontrar com um psiquiatra para obter a receita correta. Eu tenho estado indo bem sem medicação e eu não acredito que eu estou experimentando um humor alto ou baixo, mas eu comecei a notar algo mais que se tornou uma grande preocupação para mim. Durante as últimas semanas eu tenho ouvido vozes que são meu próprio. Essas vozes não falam comigo, eles soam mais como alguém que fala por trás de meus próprios pensamentos. Se eu tentar me concentrar nas vozes quando elas aparecem eu posso, eles lentamente desaparecem para eu realmente ter uma idéia do que eles dizem. Essas vozes aparecem durante o dia e à noite enquanto descansam para que eles não sejam específicos para um estado cansado. Eu não tenho mais uma chance de começar a pensar em uma nova doença.","Minha principal preocupação é que essas vozes não são uma causa do meu bipolar, mas uma doença completamente nova (talvez esquizofrenia) começando a se apresentar.",Supergeneralizacao,Sem distorcao
1220,"A partir dos EUA: Eu acordei um dia no Hospital, não me lembrando dos últimos dois dias, depois de ter 3 convulsões de grande mal. Foi- me dito que estava consciente e capaz de tomar decisões depois de cada uma, (despois de passar por um estado de coma) O hospital me fez passar por alguns testes, como uma RM e acredito que um EEG. Os testes alegaram que eu não tinha convulsões, mas a enfermeira que me manteve durante um deles diagnosticou- as como convulsões de grande mal. Foi- me dada Morphine de morder minha língua tão ruim.",Nenhuma,Sem distorcao,Sem distorcao
1221,"Eu me sinto como o meu pai, eu me sinto como o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, eu, o meu pai, o meu pai, o meu pai, eu, o meu pai, eu, eu, eu, eu, o meu pai, o meu pai, eu, o meu pai, o meu pai, eu, eu, eu, eu, eu, o meu pai, eu, eu, eu, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, eu, eu, o meu pai, eu, eu, eu, eu, eu, eu, eu, eu, eu, o meu pai, o meu pai, eu, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, o meu pai, eu, eu, o meu pai, o meu pai, o meu pai, eu, o meu pai, o meu pai, eu, eu, eu, eu, eu, eu, eu, eu, eu, o meu pai, o meu pai, o meu pai, eu, eu, eu, eu, eu, eu, eu",Penso em coisas que ninguém mais se importa.,Leitura_mental,Sem distorcao
1222,"Eu estou me perguntando (& def crer) enteada longos problemas contínuos derivam de problemas psicológicos, mas sem diagnóstico ainda. Nós estamos desesperados por ajuda já que isso tem acontecido por mais de 15 anos. Minha enteada de 31 anos tem tido problemas de drogas por 15 anos e apenas subiu e saiu de outra reabilitação enquanto estava em Vivitrol. Ela vai para os hospitais de desintoxicação e depois é transferida para as casas de recuperação residencial, que ela fica por um par de semanas depois e sai e depois volta a passar por este processo de novo. Eu sei que ela disse que ela está vazia por dentro e tem falado abdt se machucando, mas ela parece ter sido difícil de dizer se ela realmente está sendo honesta sobre isso ou está usando isso para voltar a reabilitar lugares depois que ela saiu. Ela parece ter razões para sair de qualquer um desses lugares. Embora, ela age muito imaturo e ela parece ter lutado com a autoridade e assumir responsabilidade por qualquer coisa.",Mas ela parece desconectar facilmente do que ela fez e faz e parece se importar com o quanto ela está machucando e preocupando a todos.,Leitura_mental,Sem distorcao
1223,"Da Roménia: Meus pais estão divorciados, meu pai teve problemas com a bebida e foi muito violento para minha mãe (não para comigo, mas eu testemunhei sua violência contra ela muitas vezes crescendo), no entanto ela tentou lutar pela família. Eles se divorciaram depois de 25 anos e ela veio morar comigo.",Nenhuma,Sem distorcao,Sem distorcao
1224,"Meu namorado de seis meses sofre de ataques de pânico e/ ou ansiedade quando em relacionamentos. (Ele me disse sobre isso cedo, e que aconteceu em cada relacionamento anteriormente.) Ele falou com as pessoas sobre técnicas de relaxamento, etc. para ajudar quando isso acontece, e é maravilhoso sobre me tranquilizar não é pessoalmente, e desesperadamente quer que isso vá embora e está disposto a trabalhar nela, mas à medida que estamos mais próximos (e estamos muito próximos... mais próximos do que qualquer um de nós estiveram com os outros), eles parecem estar vindo mais frequentemente (mesmo quando não estamos juntos). O efeito é que ele sente que ele precisa se afastar de mim – a resposta do ""volar"".",Nenhuma,Sem distorcao,Sem distorcao
1225,"A partir da minha filha, ela sofreu episódios de depressão. Ela foi abusada fisica e verbalmente de sua faher que é e era alcoólatra. Ela está agora no final dos anos 30 e abusa de si mesma, ela sempre teve problemas com relacionamentos pessoais e ataca sua família.","Ela está agora no final dos anos 30 e abusa de si mesma, ela sempre teve problemas com relacionamentos pessoais e ataca sua família.",Supergeneralizacao,Sem distorcao
1226,"Do EUA: Meu noivo tem problemas de raiva. Ele me acertou, uma vez há dois anos porque coloquei glaça na cara. A força machucou tanto a minha coxa que tive que encobri- la por semanas. Recentemente houve pequenas coisas que me fizeram preocupar com a raiva dele novamente. Ele gritou com o nosso filho (na época em que ele estava 6 meses) porque ele estava chorando. Ele deixou o quarto claramente chateado porque eu saltei água na cara. Disse- lhe que se ele não tirasse o pau do seu rabo eu colocaria creme de chicote no seu cabelo e ele me disse que se eu fizesse haveria consequências para as minhas ações.",Ele deixou o quarto claramente chateado porque eu espirrei água no rosto dele.,Leitura_mental,Sem distorcao
1227,"Isto é doloroso para mim escrever sobre, por causa dos medos que eu tenho que eu realmente pode ser esquizofrênico, mas aqui vai! eu sou uma veterana de 35 anos das Forças Armadas dos EUA. Eu me juntei quando eu tinha 25 anos, sem nenhum histórico prévio de doença mental. Eu me mudei com sucesso através do acampamento de boot e minhas escolas, embora durante a última fase de treinamento, e antes do meu primeiro lugar de trabalho, eu fiquei grávida. Eu decidi não terminar esta gravidez (muito para o chagrino da minha família), e colocar esta criança com um amoroso casal adotivo que não poderia suportar nenhum. infelizmente, durante o parto desta criança, eu desenvolvi algum tipo de infecção sanguínea que, felizmente, não machucou o bebê, mas quase me matou. Eu fui enviado para casa do hospital antes da doença foi descoberta, e foi resgatado um dia depois pelo meu amigo que encontrou-me vomitar e alucinar. eu não me lembro muito disso, apenas a acordar no hospital.","Isto é doloroso para mim escrever sobre, por causa dos medos que tenho de que eu realmente possa ser esquizofrênico, mas aqui vai!",Raciocinio_emocional,Sem distorcao
1228,"Não tenho capacidade de manter o autocontrole sobre tudo o que faço. Felizmente, não gosto de atos como fumar ou beber. Ainda assim, o nível ao qual eu não posso manter o autocontrole sobre as coisas que eu gosto é debilitante e frustrante. Estou constantemente em eletrônica, não socialmente embora (por exemplo, falando com as pessoas). Eu não posso parecer parar de jogar jogos de vídeo, navegar na internet, etc. Isto não é regular, eu sou um estudante e eu diria que quase a cada minuto eu não estou comendo, ou frequentando aulas, eu estou no meu computador ou telefone. Isto pode ir até 8:00 AM no dia seguinte, ou eu vou até puxar uma noite inteira para continuar fazendo o que eu estou fazendo em meus dispositivos.",Não tenho capacidade de manter o autocontrole sobre tudo o que faço.,Supergeneralizacao,Sem distorcao
1229,"No último ano ou assim, o meu desenvolvimento psicológico foi muito incomum (embora sempre tenha sido). Comecei a desenvolver um enorme desgosto pelo sol. Os meus olhos tornaram- se incrivelmente sensíveis à luz, tanto que mesmo com óculos de sol, mal consigo manter os olhos abertos às vezes, se o sol estiver muito brilhante. Minha cabeça começa a doer e sinto- me tonto e fraco. Começo a sentir como se estivesse perdendo o fôlego. Mas os efeitos psicológicos são ainda piores. Sinto- me tão vulnerável e exposto sempre que estou no sol. É como se estivesse debaixo deste enorme holofote do qual não posso fugir, então fico em pânico quando não há sombras perto. O ar fica espesso e sinto- me como se estivesse preso e sufocado.","É como se eu estivesse debaixo deste holofote enorme do qual não posso fugir, por isso fico em pânico quando não há sombra por perto. O ar fica grosso e sinto- me como se eu estivesse preso e sufocando.",Maximizacao,Sem distorcao
1230,"Eu tenho Distúrbio Bipolar e alguns problemas de ansiedade que causam ataques de pânico quando eu sou sobrecarregado por pessoas, ruídos, estresse, preocupação, etc. Por alguma razão, eu sempre acho que eu vou ser prejudicado. Quando eu era pequeno eu não poderia assistir as notícias porque eu ficaria chateado e sempre pensar sobre as pessoas que morreram.","Eu tenho Distúrbio Bipolar e alguns problemas de ansiedade que causam ataques de pânico quando eu sou sobrecarregado por pessoas, ruídos, estresse, preocupação, etc.",Maximizacao,Sem distorcao
1231,"Eu tenho namorado meu namorado por cerca de um ano e meio agora e nós vivemos juntos por cerca de 6 meses. Ele tem um mau temperamento e às vezes joga coisas durante brigas e outras coisas dessa natureza, mas eu sempre pensei que ele tinha um temperamento e que era apenas isso. Mas, chegando a descobrir que mais eu falei com o seu irmão e principalmente sua cunhada eles me contaram muitas coisas sobre sua infância (eles são 10 anos mais velhos do que ele). Seu pai nunca esteve por perto, ele faz drogas e é um alcoólico e verbalmente/emocionalmente abusado de sua mãe e meu namorado quando ele era muito pequeno, até cerca de 7 anos e ainda hoje joga viagens de culpa nele sobre tudo que ele pode. Mas eu notei que meu namorado é SEMPRE muito zangado e VERY curta fundido com sua mãe. Quando ela liga ele vai ficar muito agitado e irritado apenas por falar com ela por um minuto e ela pára aleatoriamente sem aviso quase diário e ele fica muito irritado para isso mas ela vai parar.",Mas eu notei que meu namorado SEMPRE está muito zangado e muito curto fundido com sua mãe.,Supergeneralizacao,Sem distorcao
1232,"Eu não fui a nenhum psiquiatra ou check- ups mentais toda a minha vida. Talvez eu esteja apenas imaginando que eu tenho um problema com a minha condição mental, mas para ter certeza, eu quero verificar online se eu tenho um, antes de ir a um psiquiatra para ter um check- up oficial. Eu não tenho dito aos meus pais sobre isso porque eu não acho que eles gostariam de ter um filho que tem problemas mentais e eu não quero lidar com o drama que sem dúvida vai seguir.","Eu não contei aos meus pais sobre isso porque eu não acho que eles gostariam de ter um filho que tem problemas mentais e eu não quero lidar com o drama que, sem dúvida, vai seguir.",Leitura_mental,Sem distorcao
1233,"Do Golfo Arábigo: A minha chefe, também uma amiga, insistiu – várias vezes nos últimos anos – que as minhas experiências de primeira mão nunca aconteceram. Ela literalmente escavará em seus saltos, virará rosa e discutirá comigo implacávelmente que o que eu estou dizendo não aconteceu, apesar de ser a minha experiência, ela não estar lá, e a questão não ser tão importante. É infuriante. E quando eu fico em pé, ela dobra a discussão, especialmente se há pessoal ou sua família por perto. Ela nunca fez isso na frente dos seus amigos.",Nenhuma,Sem distorcao,Sem distorcao
1234,"Eu estou tendo um momento muito difícil aceitando meu noivo relacionamentos passados. Seu passado não é um passado como ele tem duas ex-esposas e um filho de cada um desses casamentos (embora ele questione se ele é o pai real e não estava realmente em suas vidas até recentemente) portanto, seu passado realmente faz parte do nosso presente e nosso futuro. Entre pagamentos constantes de sustentação de crianças, conversas com os ex-esposas, sua família conexão com essas ex-esposas (desde que eles ainda falam) Eu sinto que nós nunca vamos ser capazes de seguir em frente com nossas vidas e focar em começar nossa própria família. Eu estou cansado de ter que lidar com todos esses ex-esposas e crianças quando tudo o que eu quero que ele faça é tirá-los de sua vida completamente ou não falar com eles e apenas falar com os filhos. No entanto, eu sei que isso é injusto para mim. Isso é tudo que ele está nos destroyed e agora está colocando estresse em nosso próprio relacionamento.",Nenhuma,Sem distorcao,Sem distorcao
1235,"De um adolescente na França: às vezes vejo coisas que não estão lá. Isso não acontece muitas vezes, mas eu vejo. Às vezes vejo sombras que não estão lá do canto dos meus olhos (eu sei que elas não estão lá porque quando eu me viro para olhar para elas elas se foram), mas aparentemente acontece com muitas pessoas assim, embora seja meio assustador, não me preocupa.",Nenhuma,Sem distorcao,Sem distorcao
1236,"Minha sobrinha me acusou de abusá-la como criança, há 10 anos. No início, ela mudou a sua história 4 vezes diferentes, 3 das quais não me incluiu diretamente. Ela teve problemas com seus pais, professores, outros, e casamento com um criminoso inestável (junto com suas 2 filhas que vivem com seus pais). Seus pais têm estado acreditando nela sobre a molestação, compartilhando-a com minha ex-mulher e sua família (Ela e seus três filhos são sobreviventes de um país do terceiro mundo = me enganou, mente, rouba, rouba, imoral. Assim eles se juntaram por maldade a mim. Eles estão tentando convencê-los de que o meu irmão prematuraria. Quando casado nós tivemos um filho, que agora está casado e tem seu próprio filho. Meu filho me conhece e sabe que eu nunca faria nada parecido com molestação. Como eu o criei com respeito, responsabilidade, e ser um homem maduro. Eles estão tentando convencer meu filho da minha família que não me prejudicaria.",Nenhuma,Sem distorcao,Sem distorcao
1237,Minha mãe me apresentou a este homem muito bom. Ele me engoliu e jantou comigo como ninguém. Fomos a jantar e festas e parecem estar chegando perto. Ele me disse que foi diagnosticado como esquizofrênico paranoico. (eu não sei nada sobre este distúrbio) Mas ele agiu tão normal para mim e eu imediatamente me apaixonei por ele. Minha principal razão foi porque ele estava indo para a escola para se tornar um ministro. Ele orou e leu sua Bíblia fielmente. Então ele disse à minha mãe que estava se apaixonando por mim. Eu tive um monte de relacionamentos ruins então eu pensei que Deus finalmente respondeu minhas orações. Eu estava errado. Tivemos um pior argumento que já tive com alguém! Eu tive alguns amigos fora da cidade para vir e ele entrou nesta raiva ciumento. Ele me acusa de dormir com pessoas que são como família para mim. Ele então disse que estavam me tocando direito dele...,"Tive muitos relacionamentos ruins, então pensei que Deus finalmente respondeu às minhas orações. Eu estava errado. Tivemos o pior argumento que já tive com alguém!",Pensamento_tudo_ou_nada,Sem distorcao
1238,"Oi, então no último feriado eu fui visitar minha prima no campo por uma semana e lá ela me contou sobre todo seu problema. Ela me disse que seus pais estão muitas vezes brigando e ambos são abusivos. Sua mãe parece enganar seu pai. Ela me disse que sua mãe até mesmo disse para ela se preparar para não ter uma mãe. Ela disse que ela está deprimida e estressada que ela se machuca. Ela me mostrou as feridas que ela fez e uma faca que ela usa. Ela guarda todo o seu sangue seco no tecido e escreve a data que ela se prejudica a si mesma nela. Ela me disse que ela costumava desmaiar no seu quarto sem ninguém saber e às vezes pensar sobre o suicídio. Ela disse que ela poderia confiar em qualquer outra pessoa além de mim. É difícil pensar que eu sou a única que pode salvá-la e levá-la para o caminho certo, além de que eu também lute com auto-lessão embora não seja tão ruim como ela. (Da Tailândia)",Nenhuma,Sem distorcao,Sem distorcao
1239,"Eu tenho uma situação de captura 22 real que pode parecer trivial mas o meu trabalho que eu amo requer que eu mantenha uma presença de mídia social que eu odeio e postar fotos de mim mesmo não é realmente algo que eu gosto de fazer, mas sem o meu trabalho/negócio sofre eu tento forçar-me a fazê-lo, mas às vezes eu simplesmente posso. Não é uma coisa de imagem corporal é mais me sinto como um pau fazendo isso e parece muito contorcido e superficial, mas o único sofrendo como resultado de não fazer isso sou eu. Há uma maneira de contornar isso?","Não é uma coisa de imagem corporal é mais me sinto como um pau fazendo isso e parece muito artificioso e superficial, mas o único que sofre como resultado de não fazer isso sou eu.",Rotulacao,Sem distorcao
1240,"Apesar dos esforços incansáveis para que minha família permaneça no escuro, eu consigo saber por anos que há algo errado comigo. Eu tenho um histórico familiar de doença mental e TOC. Eu tenho um grande número de meus prêmios no site. Eu tentei apontar comportamentos em mente que apontam ao TOC para a minha família, mas eu sempre estou encerrado. Eu luto com a raiva, mas, crescendo, eu não tive permissão para expressar a minha raiva em tudo. Mesmo quando criança, eu era esperado para ‘atuar maduro e poderia até levantar a minha voz um pouco, ou eu não seria considerado um prêmio de meus prêmios de prêmios. Este é um prêmio de prêmios que eles estão em prêmios de prêmios. Por causa disso, eu aprendo a lidar com a minha raiva em mim mesmo. Eu tenho pensado antes de ter terminado de ter um prêmio em que eu tinha um prêmio.",Acredito que sou uma decepção por esses interesses.,Rotulacao,Leitura_mental
1241,"De um adolescente na Inglaterra: continuo a passar por diferentes humores ao longo do dia e recentemente estou lutando para ver o ponto de vida, mas não quero morrer. Muitas vezes olho para o mundo e penso que tudo parece ser falso, que os edifícios e outros objetos podem facilmente ser demolidos.",Nenhuma,Sem distorcao,Sem distorcao
1242,"Se eu me sinto motivado, ou sou desencadeado pela ansiedade, ou estou apenas fazendo algo que eu gosto muito. Eu me sinto preguiçoso, e eu desejo que eu fosse. Eu sei minhas responsabilidades, mas nada parece me preparar para eles. Eu raramente lavo, escovo os dentes ou o meu cabelo, e eu tenho uma motivação PEQUENA para me vestir, e quando eu decido fazer todas essas coisas, provavelmente estou saindo em público ou visitando algumas pessoas, e MÁS tempos, eu ganhei até mesmo fazer o meu cabelo ou me vestir — Eu apenas espero no carro e fico com as coisas que eu estou aborrecido, porque as coisas que estou aborrecido, e eu geralmente ficaria aborrecido, se eu não tivesse nenhum amigo na escola, mas nunca tenho qualquer motivo para fazer isso. Todas as pessoas que conheço nunca estão interessadas na minha amizade e sinto que há algo que possa estar errado comigo. Eu sempre ouço as mesmas desculpas que eu sinto como se eu estivesse aborrecido.",Raramente saio e nunca tive amigos na escola.,Supergeneralizacao,Sem distorcao
1243,"Eu não sei por que, mas eu tenho a necessidade de machucar ou matar certas coisas. Eu estava em uma casa de amigos neste fim de semana e eu estava brincando com o gato deles. Eu senti a necessidade súbita de machucar o gato. Eu não sei por que, Eu amo gatos e nunca gostaria de machucar um, mas minha mente simplesmente continuou dizendo-me para machucá-lo. Eu nunca machuquei o gato, eu parei de brincar com ele por causa disso. Também, quando alguém me irrita ou zangado eu quero machucá-lo mesmo que não haja realmente nenhuma razão para. Eu nunca machuquei ou matou nada na minha vida, mas este sentimento tem acontecido por um tempo agora. Eu não sei por que isso está acontecendo, por favor ajude!",Nenhuma,Sem distorcao,Sem distorcao
1244,"Tenho casado infelizmente por 11 anos. Basicamente casei com a pessoa errada. Temos 2 meninos. Pensei que o meu marido representasse tudo o que eu queria da vida. Minha vida sexual consistia em dar e não receber antes. Eu não tinha intimidade com o meu marido, ele estava fora toda a semana e apenas nos fins de semana só para ser miserável e grouchy e muito não- íntimo, mas esperava sexo todas as noites que ele estava em casa e me disse claramente no início de nossa relação que o sexo era uma parte muito importante de um casamento.",Nenhuma,Sem distorcao,Sem distorcao
1245,"Do EUA: Eu tenho 22 e estou pronto para sair, mas não sei como dividir isso com a minha mãe... Minha mãe depende financeiramente de mim e tem sido por cerca de quatro anos. Ela tem um emprego, mas não é extremamente responsável com o dinheiro e por isso seu crédito tem/ está sofrendo. Eu tentei ajudá- la com a dívida dela, até mesmo até oferecer para que ela arquive a falência. Ela recusou a ajuda e mentiu várias vezes sobre seus planos para obter ajuda financeira. Ela se torna vaga ou argumentativa quando eu trago a sua situação de dinheiro.",Nenhuma,Sem distorcao,Sem distorcao
